,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230305738,20/01/2023 02:33:23 a. m.,523.06s,2,Passed,,0.186005,23.8341728,5.00368586,3.3166792,1.34696895,1.27197507,23.834449,1.81087276,Passed,Passed,011F81,0288FFCF800A0B149C6F0008,0289FFD47FFE0B119C6E0009,028AFFCD7FEF0B0C9C6B0014,028BFFCA7FF20B089C70000E,028CFFCA7FED0B059C6A0018,028DFFCB7FF60B079C6A0018,028EFFC57FEC0B099C720010,028FFFCE7FF40B0C9C6A0018,0290FFC57FF10B0F9C6F001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B9000C577F00099C8000082722,02929C5F,Passed,Passed,2501.94256,0286D963774B0B5D6E0100158A0E000D,Passed,02876E43001B,Passed,70283,58127,66619,65930,67653,78681,73761,62765,67491,66234,72886,20087,23210,23.8815637,23.8818303,23.8818731,23.8837872,23.8838578,23.8839887,23.8840716,23.8839974,23.8843424,23.8825061,23.8827286,23.8851792,23.8852539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122562202,0.138293733,0.155252336,0.140789812,0.12692716,0.135360906,0.13424406,0.127642538,0.137499885,0.139492716,0.135933264,0.130282638,0.134240335,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9984,9988,9991,9990,9993,9989,9993,9992,9995,10.07,0.01,9.96,0.00,80.38,9.99,10.00,9995,10.01,10014,Passed,Passed,10.00,0.04,Passed,18004,32210,7733,14941,Passed,Passed,Passed,Passed,99999,99999,42007,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7324,Passed,Passed,Passed,00:12:EA:11:03:29,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305742,20/01/2023 02:36:42 a. m.,721.89s,1,Passed,,0.188171,23.7162035,5.0052615,3.31095177,1.35140753,1.27138169,23.7179343,23.7176242,Passed,Passed,011F81,0288FFD37FDA0B089BFF000C,0289FFD97FD60B069BFE000C,028AFFCD7FD40B049C000012,028BFFCF7FD60B049C010016,028CFFD27FD50B009BFD0018,028DFFD57FD40B009BFE0018,028EFFCF7FD30B039C020015,028FFFD37FD60B069BFF0012,0290FFCE7FE10B089C090015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285447C00155762000C9C0D00182715,02929BEF,Passed,Passed,2494.9618,0286D97477640B5F6DB4000B896D0014,Passed,02876E39001A,Passed,50880,52818,31988,79092,57281,65665,72103,63194,29745,31421,5857,77420,83606,23.8728159,23.8732965,23.8735031,23.8752227,23.8752471,23.8753324,23.8753712,23.8754012,23.8755848,23.873081,23.8741207,23.8763646,23.8764949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860109785,0.0899390153,0.0934090969,0.112473341,0.108209767,0.0964366401,0.1033699,0.109413873,0.0890311894,0.0852175945,0.0890043573,0.0854835243,0.091374414,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10007,10002,10005,10005,10001,10001,10001,10003,10002,10.05,0.01,10.04,0.00,80.41,10.00,9.98,9996,10.01,10002,Passed,Passed,9.98,0.04,Passed,24046,56156,29869,27786,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4838,Passed,Passed,Passed,00:12:EA:11:03:2A,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305761,20/01/2023 02:45:53 a. m.,384.71s,2,Failed,UI1 Resistance Input Mode 10k,0.186615,23.5835073,4.99983592,3.33519643,1.35478854,1.27485269,23.5827262,1.91347932,Passed,Passed,011F81,0288FFDA7FDE0B109C290009,0289FFDF7FDA0B0D9C200012,028AFFDC7FD70B099C220018,028BFFD97FD80B079C1D0025,028CFFDB7FD80B049C1D001E,028DFFD97FD70B069C22001D,028EFFD57FDA0B089C1C0021,028FFFDE7FDD0B099C1D001A,0290FFD57FE00B0A9C2D0019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FE000F5783000F9C310017271C,02929C17,Passed,Passed,2497.45925,0286DAEC78230B6F6DF6000B89DD000F,Passed,02876E8D0017,Passed,71841,62091,65239,62867,69888,78115,71725,61120,67470,65820,71238,22160,22866,23.8820439,23.8820873,23.8824212,23.8841627,23.8842346,23.884323,23.8843231,23.8846061,23.8844832,23.8829445,23.8831471,23.8855331,23.8858299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120221544,0.143607385,0.157514467,0.146108913,0.131822008,0.141016859,0.14052744,0.139864675,0.143340026,0.142684631,0.141405375,0.130167815,0.13813266,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10006,10005,10004,10003,10004,10003,10002,10002,10001,10.07,0.00,10.01,0.00,80.34,9.99,9.99,9254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230305078,20/01/2023 02:47:22 a. m.,521.85s,1,Passed,,0.188629,23.7039778,4.97758418,3.33949465,1.34836755,1.27599685,23.7089523,23.7085128,Passed,Passed,011F81,0288FFD87FE50B0C9C82000D,0289FFD87FE30B0C9C81000E,028AFFCF7FE00B089C840016,028BFFD07FE00B099C840016,028CFFD17FD80B049C7F001D,028DFFD07FD40B059C80001E,028EFFCD7FD90B069C83001C,028FFFD27FE10B0A9C830016,0290FFCA7FE30B0B9C850021,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DC0019579200189C880024271E,02929C6C,Passed,Passed,2502.7665,0286DA9877E20B606E15000F8A3A0011,Passed,02876E5B001C,Passed,53783,53744,31305,77508,56295,64873,71542,59869,30480,32210,6246,78478,84781,23.8699783,23.8699089,23.8702083,23.8722132,23.8721234,23.8723907,23.8723886,23.8723688,23.8723116,23.8700613,23.8713043,23.8731564,23.8736164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101407571,0.105442583,0.10589772,0.124182628,0.121357182,0.125466757,0.113645387,0.124867322,0.111399769,0.125875577,0.137332668,0.128322207,0.125009191,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9998,9994,9996,9996,10000,9996,9997,9998,10.10,0.01,9.84,0.01,80.33,10.00,9.98,9993,10.01,10012,Passed,Passed,10.03,0.04,Passed,23380,55443,31649,24532,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3757,Passed,Passed,Passed,00:12:EA:11:03:2B,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305743,20/01/2023 02:58:15 a. m.,522.51s,2,Passed,,0.189011,23.7582646,5.01319127,3.3248976,1.34188332,1.27515581,23.7585568,1.96479303,Passed,Passed,011F81,0288FFE47FE90B109C2F0009,0289FFE57FE40B0D9C320005,028AFFDB7FE00B0A9C32000B,028BFFDC7FE40B079C36000C,028CFFD47FDF0B049C2F0010,028DFFDE7FE20B059C28001C,028EFFCA7FE00B079C35000C,028FFFD77FE40B0A9C2A0014,0290FFC77FE50B0E9C370012,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F2000A578900119C3F001A270D,02929C1E,Passed,Passed,2497.87474,0286DA6577D80B6E6DF100168A27000C,Passed,02876E04001E,Passed,68638,56675,64897,65531,63565,76871,72586,63418,61826,70283,70407,29620,24532,23.8792348,23.8792229,23.8793042,23.8812383,23.8814308,23.8813462,23.8812611,23.8815431,23.8815441,23.8799306,23.8801422,23.8825001,23.882543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148527623,0.172068624,0.183185007,0.167038517,0.152111245,0.159555824,0.159583945,0.159810232,0.164592255,0.164234263,0.162058909,0.149510722,0.160051979,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10000,10000,10000,10000,9999,9999,10.05,0.00,9.84,0.00,80.25,9.99,10.00,9986,10.00,10000,Passed,Passed,10.03,0.04,Passed,16878,29240,7371,12234,Passed,Passed,Passed,Passed,99999,99999,43731,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0319,Passed,Passed,Passed,00:12:EA:11:03:2C,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305754,20/01/2023 03:01:36 a. m.,724.04s,1,Passed,,0.189209,23.8712529,5.01926182,3.33274717,1.34831497,1.27136431,23.8730247,23.872856,Passed,Passed,011F81,0288FFE27FE00B0D9C4F0004,0289FFD87FE50B0E9C4F0005,028AFFD47FE80B0C9C500009,028BFFCF7FE30B0C9C50000A,028CFFCF7FE50B089C4E000C,028DFFCA7FE20B089C4F000D,028EFFC67FE10B0A9C4F000E,028FFFD37FE60B0E9C500008,0290FFC57FE80B109C57000E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D4001057B8FFFB9C650008271E,02929C39,Passed,Passed,2499.58258,0286DA9878160B7D6E0800148A15000E,Passed,02876E41001D,Passed,58786,56469,33602,80136,56365,64431,72184,70212,38143,33705,9121,72522,78442,23.8695677,23.8695248,23.8697924,23.8717336,23.8717493,23.8717614,23.8718155,23.8719392,23.8719868,23.8695385,23.8706584,23.8729928,23.8730284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845583055,0.0843369645,0.0847411821,0.111701112,0.08768446,0.0880985973,0.0895832534,0.100022728,0.0863885399,0.100483187,0.106427429,0.107337427,0.114198802,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10001,10001,10000,10000,10000,9999,10000,10000,10.09,0.00,9.96,0.00,80.20,10.00,10.01,10000,10.01,10012,Passed,Passed,10.02,0.04,Passed,23549,55261,30116,23882,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9343,Passed,Passed,Passed,00:12:EA:11:03:2D,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305746,20/01/2023 03:12:01 a. m.,522.82s,1,Passed,,0.187729,23.7618533,4.99990445,3.33126018,1.34611108,1.27367067,23.763367,23.763121,Passed,Passed,011F81,0288FFE27FF20B119C380007,0289FFDD7FEA0B119C380006,028AFFD87FEA0B0C9C3C0009,028BFFD47FE70B0E9C3D0009,028CFFD37FE70B079C3C000A,028DFFD17FE40B089C3D000A,028EFFCD7FE30B0A9C3D000D,028FFFD87FEA0B109C3C0009,0290FFCC7FEB0B109C42000B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DE000B578100069C47000A2719,02929C28,Passed,Passed,2498.47093,0286DACD78240B726D460013892D000A,Passed,02876E320019,Passed,52612,55187,32210,79655,56434,64665,76079,70247,38226,37206,8439,71289,79173,23.8694595,23.8697495,23.8691768,23.871572,23.8716851,23.8716457,23.8716933,23.8715156,23.8715346,23.8690458,23.8704582,23.872661,23.8727152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151616215,0.15459126,0.162955076,0.197746172,0.196091884,0.182740541,0.18173981,0.199223787,0.164705994,0.181812401,0.195495269,0.18128455,0.184193844,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9999,9998,9999,9999,10000,9998,9998,9999,10.07,0.01,9.80,0.00,80.38,10.00,10.01,9986,10.01,10009,Passed,Passed,10.02,0.04,Passed,23380,51060,30719,24209,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2121,Passed,Passed,Passed,00:12:EA:11:03:2E,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305740,20/01/2023 03:15:17 a. m.,718.89s,2,Passed,,0.187393,23.7702841,4.99882129,3.32591388,1.34915616,1.27418818,23.7695041,1.91338836,Passed,Passed,011F81,0288FFD57FDE0B0D9CA4000D,0289FFDA7FDB0B0D9CA1000A,028AFFD77FDA0B0A9CA20012,028BFFD57FD80B079C9F0017,028CFFD47FD90B059CA20013,028DFFD57FD90B069CA20013,028EFFCD7FDA0B089CA50014,028FFFD77FDA0B089C9D0017,0290FFCC7FDF0B0D9C9F001F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451B000F57BC000F9CAE001C271F,02929C8D,Passed,Passed,2504.82142,0286D9A9776D0B576E61000C8A730010,Passed,02876E3C001C,Passed,66746,56811,64572,66299,67122,78999,70757,56400,68638,69615,71558,26370,27649,23.8817799,23.8818774,23.8821717,23.8838706,23.8839875,23.8841129,23.8840269,23.8841569,23.8841234,23.8826438,23.8829689,23.8852545,23.8852941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807770903,0.100983287,0.0978818976,0.0984445534,0.0920989897,0.0903882805,0.0957104336,0.103492987,0.0981887369,0.0968818042,0.0854726648,0.0977426363,0.0962273364,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,10000,9999,9999,9999,9999,10000,9999,10.07,0.01,9.82,0.00,80.17,9.99,9.98,9998,10.01,10012,Passed,Passed,10.01,0.04,Passed,17561,29112,7371,12804,Passed,Passed,Passed,Passed,99999,99999,43668,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0914,Passed,Passed,Passed,00:12:EA:11:03:2F,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305765,20/01/2023 03:25:26 a. m.,526.45s,1,Passed,,0.187515,23.8381982,4.97739128,3.33786472,1.34741087,1.27563254,23.839438,23.8394007,Passed,Passed,011F81,0288FFD57FE60B0E9C3F000A,0289FFD87FE40B0C9C3F000A,028AFFCC7FE00B0A9C40000E,028BFFCC7FDC0B0A9C400010,028CFFD27FDC0B069C3C0014,028DFFD37FDE0B079C3D0015,028EFFCF7FD50B089C3D0016,028FFFD27FE00B0C9C3F000F,0290FFCD7FE80B0E9C400017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545060013577600099C4B00102720,02929C28,Passed,Passed,2498.52804,0286DAC578200B696E0C000D89C70013,Passed,02876DEA001C,Passed,53861,57347,31305,79081,56085,62943,70265,55802,33289,32971,6246,71016,82341,23.8688599,23.8690446,23.8691755,23.8709592,23.8710439,23.8712084,23.8712639,23.8709902,23.8710447,23.8686411,23.8699827,23.8721144,23.8722844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927156322,0.0953893979,0.093660858,0.120161059,0.095298688,0.0994094395,0.102781442,0.114403933,0.101397843,0.101994125,0.111915767,0.119304487,0.118907139,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9997,9996,9997,9997,10000,9999,9998,9998,10.07,0.01,10.06,0.00,80.41,10.00,10.00,9998,10.01,10013,Passed,Passed,10.05,0.04,Passed,23716,58568,30838,30238,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1874,Passed,Passed,Passed,00:12:EA:11:03:30,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305198,20/01/2023 03:28:37 a. m.,717.93s,2,Passed,,0.187775,23.7469586,5.01343214,3.31372881,1.34855895,1.27218239,23.7470725,1.83906494,Passed,Passed,011F81,0288FFCD7FF10B0E9C7C000F,0289FFD47FE60B0C9C7C000E,028AFFCE7FDC0B049C73001B,028BFFCC7FDD0B009C7B0015,028CFFCC7FDD0AFE9C6D0027,028DFFCB7FE00AFF9C74001D,028EFFC57FDC0B019C78001C,028FFFCF7FE20B049C750018,0290FFC67FE30B1A9C8C0006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E000165777000E9C8E0019271B,02929C68,Passed,Passed,2502.52246,0286D92177290B526E5F00118A5D0017,Passed,02876E66001D,Passed,70548,61932,67713,67142,71033,79858,74266,59810,69449,68308,72570,23380,21055,23.8771999,23.8777436,23.8774408,23.879624,23.8798695,23.8799872,23.8798844,23.8798093,23.8801406,23.8781227,23.8782679,23.88059,23.8808874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11497625,0.127345423,0.142149186,0.121967952,0.0984964182,0.0941893773,0.0938885782,0.0867818682,0.0751528169,0.0783191299,0.0741727238,0.072696387,0.0795460838,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9991,9993,9996,9994,9997,9996,9997,9997,9998,10.06,0.01,9.85,0.00,80.39,9.99,10.01,9993,10.01,10007,Passed,Passed,9.99,0.04,Passed,16878,27649,7003,12234,Passed,Passed,Passed,Passed,99999,99999,43795,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8775,Passed,Passed,Passed,00:12:EA:11:03:31,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305735,20/01/2023 03:39:01 a. m.,523.48s,1,Passed,,0.190887,23.7726317,5.00774896,3.33014079,1.35210652,1.27226517,23.7741445,1.98147982,Passed,Passed,011F81,0288FFCF7FE00B089C1A0012,0289FFD37FD90B079C1B0012,028AFFC77FD70AFE9C1B0017,028BFFCB7FD80B019C1D0016,028CFFCB7FD70AFA9C1A001A,028DFFCD7FD40AFA9C1B0019,028EFFC97FCE0AFB9C1B001B,028FFFCC7FD80B049C1C0015,0290FFC87FDD0B079C1F001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B70016578600159C27001E270C,02929C09,Passed,Passed,2496.56008,0286DAC878140B706DBC000E898A0015,Passed,02876E4C001D,Passed,54210,57676,32540,79598,56434,65397,72902,62248,35004,37466,9121,72980,81601,23.8674034,23.8677286,23.8676299,23.8693872,23.8694044,23.8697049,23.8695068,23.8696538,23.8696421,23.867251,23.8684945,23.8706174,23.8708291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136564339,0.139032484,0.14273634,0.177514785,0.164931944,0.150966189,0.151017857,0.164864773,0.134377665,0.150112837,0.157791085,0.147612462,0.149071245,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10001,10000,10000,10001,10000,9999,9999,10000,10.07,0.01,10.03,0.00,80.48,10.00,9.99,9995,10.01,9986,Passed,Passed,10.02,0.04,Passed,23716,50377,30719,24046,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.067,Passed,Passed,Passed,00:12:EA:11:03:32,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
