,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230303617,19/01/2023 12:42:34 a. m.,701.33s,2,Passed,,0.186127,23.6469507,4.99066138,3.32179375,1.3518325,1.27580089,23.6466348,1.87817898,Passed,Passed,011F81,0288FFD27FE90B0E9C400007,0289FFD87FE30B0D9C3F0005,028AFFD67FD90B099C41000E,028BFFD47FE00B089C3E0010,028CFFD47FDA0B059C3F0011,028DFFD57FDE0B069C3B0015,028EFFCC7FD90B089C400013,028FFFD97FDF0B0A9C380016,0290FFCB7FE10B0D9C3D0021,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F10018578B00059C4A0013272B,02929C27,Passed,Passed,2498.42567,0286D9EE77930B5C6DFD000F89DC0010,Passed,02876E25001A,Passed,67793,55334,62943,59092,59751,71051,65171,60842,58443,70600,71808,14941,19483,23.8794587,23.8795863,23.87993,23.8828183,23.8830339,23.8830375,23.883229,23.8831337,23.8834881,23.8804783,23.8807122,23.8841171,23.8845153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130240059,0.149355204,0.166206549,0.144385462,0.12692482,0.136601621,0.132019265,0.122086641,0.12399204,0.118983195,0.11308381,0.0983724247,0.0942381693,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9997,9997,9998,9999,9997,9998,9998,9999,10.05,0.01,10.02,0.00,80.19,9.99,9.99,9997,10.01,10019,Passed,Passed,9.99,0.04,Passed,19071,36042,8089,16410,Passed,Passed,Passed,Passed,99999,99999,42953,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8621,Passed,Passed,Passed,00:12:EA:11:02:B0,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304057,19/01/2023 12:55:59 a. m.,697.41s,2,Passed,,0.187103,23.7095109,5.02047142,3.314997,1.34695928,1.27377379,23.7099071,23.7092165,Passed,Passed,011F81,0288FFE17FDF0B0E9BFD000F,0289FFE57FE00B0D9C030009,028AFFE17FDB0B079C010012,028BFFDF7FDB0B059BFB001C,028CFFDE7FD80B039BFF0018,028DFFDE7FE00B049C030015,028EFFD77FD80B059C0C000C,028FFFE17FE10B089C000012,0290FFD67FDC0B089C060017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D10014576A00129C0D00162721,02929BF1,Passed,Passed,2495.06972,0286D97C77520B576D85000E89520014,Passed,02876DDD0019,Passed,64051,50653,62993,62222,59001,70896,69169,55695,64051,58693,71542,21980,21055,23.869946,23.8711626,23.8713175,23.8735889,23.8741187,23.8743622,23.8746368,23.8745725,23.8750374,23.8736234,23.8737449,23.8764894,23.8766573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110532605,0.120653627,0.137816718,0.118310431,0.102439894,0.105175766,0.0978325309,0.0820472838,0.0879232531,0.0868757764,0.0837662799,0.0861352035,0.0783147111,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10003,10002,10002,10001,10001,10001,10001,10000,10001,10.04,0.00,9.90,0.00,80.36,10.00,9.99,9999,10.01,10011,Passed,Passed,10.00,0.04,Passed,18862,36042,7733,16173,Passed,Passed,Passed,Passed,99999,99999,44665,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7942,Passed,Passed,Passed,00:12:EA:11:02:B1,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303979,19/01/2023 01:09:18 a. m.,382.80s,1,Failed,Match Date Calibration,0.187805,23.7834734,5.00390828,3.34223775,1.34787237,1.27301295,23.7850165,1.93946916,Passed,Passed,011F81,0288FFD87FE90B0C9C20000C,0289FFD87FDF0B0C9C1F000C,028AFFD07FE00B099C200012,028BFFCF7FDB0B0A9C1D0017,028CFFCF7FD80B049C1E0017,028DFFCE7FD30B069C1F0016,028EFFCA7FD10B079C200015,028FFFD27FDE0B0B9C1F0013,0290FFCA7FDF0B0D9C230019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D80018575700129C2B00172714,02929C0B,Passed,Passed,2496.71599,0286DB4C78730B7A6E00000E89E00012,Passed,02876DD8001C,Passed,56226,58786,35857,81908,62892,67163,76531,73474,38473,45027,11943,70740,79564,23.8701104,23.8700364,23.8703384,23.8725547,23.8727109,23.8728965,23.8727573,23.8726477,23.8728179,23.8700045,23.8711929,23.8731802,23.8737566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995859474,0.0986684211,0.101948702,0.105427965,0.132360653,0.110014906,0.101871091,0.107041649,0.117229934,0.0953788678,0.101248112,0.107256961,0.106310186,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9996,9997,9997,9999,9998,9996,9998,10.09,0.01,10.00,0.00,80.34,10.00,9.98,10000,10.01,10002,Passed,Passed,10.00,0.04,Passed,24692,60842,31876,30116,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2677,Failed,,,,,,,,,,,,,,,,
S230303153,19/01/2023 01:18:44 a. m.,528.81s,1,Passed,,0.186569,23.7571977,5.00280583,3.32283925,1.34697803,1.2799551,23.758843,23.7585916,Passed,Passed,011F81,0288FFCB7FE80B0E9C2C0006,0289FFD57FE60B0E9C2B0008,028AFFC47FE30B0A9C32000B,028BFFCA7FDE0B0B9C320010,028CFFCD7FE30B079C2F0011,028DFFD27FDD0B079C2F0013,028EFFCD7FD80B089C310013,028FFFCC7FE40B0C9C30000E,0290FFC87FE60B0D9C380014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CD001C576400089C40000F271B,02929C19,Passed,Passed,2497.57247,0286D9CD779D0B5E6E02000E89CD0014,Passed,02876E51001A,Passed,57281,56879,29869,77907,53346,62765,68676,50423,25318,25471,6628,70442,81278,23.8655474,23.8657624,23.8661236,23.8681502,23.8683234,23.8684716,23.8685242,23.8687304,23.8689387,23.8664465,23.8676204,23.8695005,23.8700022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110660701,0.114801062,0.113362282,0.13643648,0.130059832,0.124476871,0.111929635,0.126407866,0.0996944202,0.0974338356,0.118405239,0.124168497,0.116192325,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9999,9996,9998,9999,9999,9998,9997,9999,10.06,0.01,10.01,0.00,80.22,10.00,10.00,9995,10.01,10007,Passed,Passed,10.03,0.04,Passed,24046,59244,31305,28723,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.2216,Passed,Passed,Passed,00:12:EA:11:02:B2,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230301886,19/01/2023 01:28:45 a. m.,512.48s,2,Passed,,0.156555,23.8150336,4.98168655,3.32206876,1.3493422,1.27143453,23.8147601,2.22265821,Passed,Passed,011F81,0288FFD77FEE0B0F9C1B000A,0289FFDA7FE20B0D9C190019,028AFFD17FD80B0A9C1F0012,028BFFCE7FD60B079C130021,028CFFD07FDA0B079C17001D,028DFFD07FDB0B079C18001E,028EFFCB7FDA0B099C170020,028FFFD27FDC0B0A9C200014,0290FFCB7FDA0B0C9C1D001F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CD0019576D00059C370012271A,02929C09,Passed,Passed,2496.56458,0286D9F377B30B616D70001189230015,Passed,02876DE1001B,Passed,66997,58031,65034,63737,68580,78917,70861,57512,64988,60073,69412,28592,27923,23.8774523,23.8777513,23.8777728,23.8796799,23.8799114,23.8799432,23.8800264,23.879994,23.8801488,23.8787859,23.8787369,23.8809294,23.8812451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153147325,0.180036865,0.193755245,0.173499674,0.156604114,0.163642415,0.161350172,0.158487328,0.156428944,0.147764347,0.143679815,0.130160209,0.130908905,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9996,9998,9998,9999,9997,9998,9998,9998,10.06,0.01,9.87,0.02,80.19,10.00,10.00,9998,10.01,10008,Passed,Passed,10.01,0.04,Passed,19278,36407,8089,16878,Passed,Passed,Passed,Passed,99999,99999,46359,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.779,Passed,Passed,Passed,00:12:EA:11:02:B3,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230103007,19/01/2023 01:32:06 a. m.,712.09s,1,Passed,,0.188095,23.8673295,5.02160304,3.32178051,1.34020243,1.27264969,23.8685157,1.89139029,Passed,Passed,011F81,0288FFDC7FE40B0E9C86000E,0289FFDB7FDC0B0C9C860010,028AFFD57FDC0B089C890015,028BFFD37FDB0B099C890018,028CFFD27FD90B049C870018,028DFFCF7FD60B049C870019,028EFFCC7FD00B059C8A0019,028FFFD67FDA0B0A9C8A0012,0290FFCC7FD30B0C9C930016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285452700115790000B9C9500192718,02929C74,Passed,Passed,2503.27627,0286D9C477710B576E44000C8A2F0012,Passed,02876E50001C,Passed,54817,56330,30600,79208,54402,63882,72570,72346,37031,41375,8439,74104,85918,23.8633517,23.8635055,23.8637638,23.8653709,23.8655762,23.8654136,23.8655398,23.8656685,23.8657203,23.8634986,23.8647582,23.8665565,23.8664804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126767959,0.127584861,0.135222911,0.169471234,0.163782116,0.146470536,0.140817996,0.157943214,0.115027411,0.1394342,0.147425524,0.138504458,0.143441872,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,9998,9999,9999,9999,9999,9999,10.04,0.01,9.92,0.00,80.29,10.00,9.98,9991,10.01,10005,Passed,Passed,10.01,0.04,Passed,22866,49862,30238,22516,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2739,Passed,Passed,Passed,00:12:EA:11:02:B4,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304016,19/01/2023 01:42:00 a. m.,517.53s,1,Passed,,0.188095,23.6741429,5.00180053,3.34152898,1.34917078,1.27169937,23.6755988,2.20405093,Passed,Passed,011F81,0288FFD57FF10B109C590006,0289FFD27FE60B0D9C590008,028AFFCC7FE60B0A9C5E0008,028BFFCA7FE70B0B9C5E000B,028CFFCB7FE80B049C5B0010,028DFFCB7FE20B059C5C000F,028EFFC57FE00B069C5F000E,028FFFCD7FE80B0D9C5E0007,0290FFC57FEB0B0E9C64000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EF000D57A100059C680010271C,02929C49,Passed,Passed,2500.58362,0286DAE978450B736DDC001389DB000E,Passed,02876DDF001D,Passed,62431,60418,34315,81693,67060,66212,75849,75171,37892,45324,10105,68171,76715,23.8699344,23.8701983,23.8704059,23.8729359,23.872707,23.8729822,23.8731612,23.8731404,23.8732328,23.8702166,23.8713962,23.874001,23.8741909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953699132,0.0990371444,0.102577847,0.134213236,0.109611279,0.106581978,0.111444666,0.125904244,0.102112497,0.11523044,0.122777554,0.121896161,0.129329185,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,9999,9999,9999,9999,9999,9999,10.09,0.01,9.92,0.00,80.23,10.00,10.01,9995,10.01,10012,Passed,Passed,10.05,0.04,Passed,24371,59751,31073,30838,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3757,Passed,Passed,Passed,00:12:EA:11:02:B5,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303789,19/01/2023 01:45:11 a. m.,708.44s,2,Passed,,0.185303,23.8239249,4.99651303,3.32688156,1.34718027,1.27245216,23.8242264,1.97624437,Passed,Passed,011F81,0288FFCE7FEA0B0D9C6C001A,0289FFD57FE20B0B9C6F0018,028AFFD27FDC0B089C72001D,028BFFCF7FDC0B069C68002C,028CFFD07FD60B039C690029,028DFFCD7FDC0B049C73001F,028EFFCA7FD80B069C6F0024,028FFFD27FDA0B079C73001F,0290FFCA7FE00B0A9C700029,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B2001657A100139C880016271E,02929C64,Passed,Passed,2502.2574,0286D9EE77840B5A6DD0001189A20015,Passed,02876E55001C,Passed,70389,56191,63906,64988,55334,78775,70425,56980,56913,67142,68522,22339,23549,23.8643411,23.8647207,23.8645036,23.8665431,23.8666664,23.8667055,23.8669121,23.866844,23.8670696,23.865546,23.8657813,23.8680007,23.8683369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119648403,0.135042285,0.152988636,0.131978502,0.117212502,0.127217722,0.124809566,0.118910736,0.124111958,0.126157026,0.12197993,0.11590208,0.120289611,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9997,9999,9999,9999,9999,9999,9999,9999,10.06,0.00,10.14,0.00,80.32,9.99,10.01,9993,10.01,10015,Passed,Passed,10.03,0.04,Passed,19071,36943,8089,16646,Passed,Passed,Passed,Passed,99999,99999,44358,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9433,Passed,Passed,Passed,00:12:EA:11:02:B6,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304009,19/01/2023 01:54:55 a. m.,513.71s,2,Passed,,0.186447,23.6857712,4.99096158,3.32799574,1.35044293,1.2746718,23.6860756,1.82341238,Passed,Passed,011F81,0288FFD77FDF0B099C34000A,0289FFDB7FDA0B079C35000A,028AFFD57FD60B009C360012,028BFFD47FD50AFD9C3B0011,028CFFD17FD50AFA9C340013,028DFFD27FD70AFB9C38000F,028EFFC87FD60AFF9C3C000F,028FFFD47FDD0B019C330011,0290FFC77FDA0B079C3C0015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FF0013577200149C43001A2721,02929C22,Passed,Passed,2498.1446,0286D9DD77760B586D9A000C895A0016,Passed,02876E53001E,Passed,67225,56050,65973,65262,57479,78704,73474,57773,68249,64548,68943,26370,25624,23.8753036,23.8752002,23.8756504,23.8775067,23.8777402,23.8776056,23.8779245,23.8779809,23.8780642,23.8763699,23.8763921,23.878986,23.8788685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113832304,0.132632648,0.142519294,0.130559039,0.124986729,0.129239009,0.133245096,0.13444014,0.134119218,0.129991774,0.136526548,0.134906529,0.132662762,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,9999,10000,10000,10000,9999,10000,10000,10000,10.07,0.01,10.00,0.02,80.21,9.99,9.98,9999,10.01,10008,Passed,Passed,10.03,0.04,Passed,19278,37119,8089,16878,Passed,Passed,Passed,Passed,99999,99999,43984,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8096,Passed,Passed,Passed,00:12:EA:11:02:B7,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303998,19/01/2023 02:05:08 a. m.,516.50s,1,Passed,,0.187637,23.9027976,5.03466684,3.31205794,1.35034092,1.27380698,23.9042479,1.89479959,Passed,Passed,011F81,0288FFD87FE10B089C55000D,0289FFDD7FE00B089C54000E,028AFFD47FDB0B059C580012,028BFFD37FDB0B059C570016,028CFFD47FDB0B019C540019,028DFFD67FD80B029C570015,028EFFD07FD30B029C590015,028FFFD67FDC0B069C580010,0290FFCF7FE00B089C610013,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F7001457A0000F9C60001D2724,02929C46,Passed,Passed,2500.39628,0286D89176C50B446DF2000C89CF0015,Passed,02876E57001A,Passed,60044,58285,31763,81445,60645,62688,72313,57967,34315,37637,6628,71542,80466,23.8786052,23.8785101,23.8788498,23.8809588,23.8809518,23.8810013,23.8811243,23.8810636,23.8812433,23.8785407,23.8796271,23.8820968,23.8822902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130468975,0.133438452,0.13858113,0.172825856,0.166742023,0.160836115,0.148025226,0.169992521,0.131749975,0.162836234,0.176639321,0.166247074,0.169814537,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10001,10000,10001,10001,10000,10000,10000,10.05,0.00,10.05,0.00,80.30,10.00,9.99,9999,10.01,10018,Passed,Passed,10.00,0.04,Passed,24371,57148,31189,29620,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2739,Passed,Passed,Passed,00:12:EA:11:02:B8,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304002,19/01/2023 02:08:20 a. m.,707.07s,2,Passed,,0.186661,23.8790263,5.0020175,3.3331432,1.35083287,1.27499281,23.87873,1.91976344,Passed,Passed,011F81,0288FFC87FDD0B109C540014,0289FFD17FD80B0E9C51001B,028AFFD07FD20B0B9C510022,028BFFCE7FD60B099C4D002A,028CFFCF7FD40B069C4B002E,028DFFCD7FD20B059C470034,028EFFC87FD20B099C4A0038,028FFFD37FD70B0A9C41003A,0290FFC87FD80B0D9C4E0037,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FE0014577300169C6C0018271F,02929C47,Passed,Passed,2500.45622,0286DA2877B70B5B6E5A000D8A72000E,Passed,02876E58001D,Passed,66725,52064,65709,66997,67389,75726,74030,62534,61503,68772,71136,27649,23716,23.8817294,23.8819001,23.8818484,23.8843274,23.8843698,23.884387,23.8845,23.8845161,23.8821484,23.8828103,23.8826634,23.8856403,23.8857738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131942398,0.153059777,0.158089127,0.1418984,0.123409457,0.126576136,0.125693795,0.12830764,0.126923969,0.119062469,0.120816378,0.108623466,0.115814975,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10003,10002,10002,10002,10001,10001,10001,10000,10001,10.05,0.00,9.75,0.00,80.28,9.99,9.98,10000,10.01,10010,Passed,Passed,10.02,0.04,Passed,19071,37293,8089,17336,Passed,Passed,Passed,Passed,99999,99999,45733,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1122,Passed,Passed,Passed,00:12:EA:11:02:B9,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
